MES_DATE,MES_TIME,FACTORY_LINE,LINE_ROBOT,PRODUCT_NUMBER,PRODUCT_NAME,DEFECT_QUANTITY
20200301,9:41:00,L100002,R1011,JP398764-01,J64-01,2
20200301,9:42:00,L100002,R1012,JP398764-01,J64-01,1
20200301,9:43:00,L100002,R1013,JP398764-01,J64-01,2
20200301,9:44:00,L100002,R1014,JP398764-01,J64-01,1
20200301,9:45:00,L100002,R1011,JP398764-01,J64-01,
20200301,9:46:00,L100002,R1012,JP398764-01,J64-01,1
20200301,9:47:00,L100002,R1013,JP398764-01,J64-01,
20200301,9:48:00,L100002,R1014,JP398764-01,J64-01,1
20200301,9:49:00,L100002,R1011,JP398764-01,J64-01,1
20200301,9:50:00,L100002,R1012,JP398764-01,J64-01,1
20200301,9:51:00,L100002,R1013,JP398764-01,J64-01,1
20200301,9:52:00,L100002,R1014,JP398764-01,J64-01,1
20200301,9:53:00,L100002,R1011,JP398764-01,J64-01,2
20200301,9:54:00,L100002,R1012,JP398764-01,J64-01,1
20200301,9:55:00,L100002,R1013,JP398764-01,J64-01,1
20200301,9:56:00,L100002,R1014,JP398764-01,J64-01,1
20200301,9:57:00,L100002,R1011,JP398764-01,J64-01,1
20200301,9:58:00,L100002,R1012,JP398764-01,J64-01,1
20200301,9:59:00,L100002,R9001,JP398784-02,J84-02,1
20200301,10:00:00,L100002,R9002,JP398784-02,J84-02,2
20200301,10:01:00,L100002,R9003,JP398784-02,J84-02,1
20200301,10:02:00,L100002,R9004,JP398784-02,J84-02,1
20200302,11:16:00,L100001,R9005,JP398784-02,J84-02,1
20200302,11:17:00,L100001,R9006,JP398784-02,J84-02,2
20200302,11:18:00,L100001,R9007,JP398784-02,J84-02,2
20200302,11:19:00,L100001,R9008,JP398784-02,J84-02,3
20200302,11:20:00,L100001,R9009,JP398784-02,J84-02,1
20200302,11:21:00,L100001,R9010,JP398784-02,J84-02,3
20200302,11:22:00,L100001,R9011,JP398784-02,J84-02,1
20200302,11:23:00,L100001,R9012,JP398784-02,J84-02,4
20200302,11:24:00,L100001,R9011,JP398784-02,J84-02,4
20200302,11:25:00,L100001,R9005,JP398784-02,J84-02,4
20200302,11:26:00,L100001,R9006,JP398784-02,J84-02,4
20200302,11:27:00,L100001,R9007,JP398784-02,J84-02,2
20200302,11:28:00,L100001,R9008,JP398784-02,J84-02,1
20200302,11:29:00,L100001,R9003,JP398784-02,J84-02,1
20200302,11:30:00,L100001,R9004,JP398784-02,J84-02,1
20200302,11:31:00,L100001,R9005,JP398784-02,J84-02,1
20200302,11:32:00,L100001,R9006,JP398784-02,J84-02,1
20200302,11:33:00,L100001,R9007,JP398784-02,J84-02,1
20200302,11:34:00,L100001,R9008,JP398784-02,J84-02,1
20200302,11:35:00,L100001,R9003,JP398784-02,J84-02,1
20200302,11:36:00,L100001,R9004,JP398784-02,J84-02,1
20200302,11:37:00,L100001,R9005,JP398784-02,J84-02,1
20200302,11:38:00,L100001,R9006,JP398784-02,J84-02,1
20200302,11:39:00,L100001,R9007,JP398784-02,J84-02,2
20200302,11:40:00,L100001,R9008,JP398784-02,J84-02,
20200302,11:41:00,L100001,R9009,JP398784-02,J84-02,2
20200302,11:42:00,L100001,R9010,JP398784-02,J84-02,2
20200302,11:43:00,L100001,R9011,JP398784-02,J84-02,2
20200303,8:34:00,L100001,R9012,JP398784-02,J84-02,1
20200303,8:35:00,L100001,R9013,JP398784-02,J84-02,2
20200303,8:36:00,L100001,R9014,JP398784-02,J84-02,2
20200303,8:37:00,L100001,R9015,JP398784-02,J84-02,2
20200303,8:38:00,L100001,R9016,JP398784-02,J84-02,2
20200303,8:39:00,L100001,R9017,JP398784-02,J84-02,2
20200303,8:40:00,L100001,R9018,JP398784-02,J84-02,2
20200303,8:41:00,L100001,R9019,JP398784-02,J84-02,2
20200303,8:42:00,L100001,R9004,JP398784-02,J84-02,2
20200303,8:43:00,L100001,R9001,JP398784-02,J84-02,1
20200303,8:44:00,L100001,R9002,JP398784-02,J84-02,1
20200303,8:45:00,L100001,R9003,JP398784-02,J84-02,1
20200303,8:46:00,L100001,R9004,JP398784-02,J84-02,1
20200303,8:47:00,L100001,R9005,JP398784-02,J84-02,1
20200303,8:48:00,L100001,R9006,JP398784-02,J84-02,1
20200303,8:49:00,L100001,R9007,JP398784-02,J84-02,1
20200303,8:50:00,L100001,R9001,JP398784-02,J84-02,2
20200303,8:51:00,L100001,R9002,JP398784-02,J84-02,1
20200303,8:52:00,L100001,R9003,JP398784-02,J84-02,1
20200303,8:53:00,L100001,R9004,JP398784-02,J84-02,1
20200303,8:54:00,L100001,R9005,JP398784-02,J84-02,1
20200303,8:55:00,L100001,R9006,JP398784-02,J84-02,1
20200303,8:56:00,L100001,R9007,JP398784-02,J84-02,1
20200303,8:57:00,L100001,T0001,JP398794-01,J94-01,1
20200303,8:58:00,L100001,T0002,JP398794-01,J94-01,1
20200303,8:59:00,L100001,T0003,JP398794-01,J94-01,1
20200303,9:00:00,L100001,T0004,JP398794-01,J94-01,
20200303,9:01:00,L100001,T0005,JP398794-01,J94-01,1
20200303,9:02:00,L100001,T0006,JP398794-01,J94-01,2
20200303,9:03:00,L100001,T0007,JP398794-01,J94-01,1
20200303,9:04:00,L100001,T0008,JP398794-01,J94-01,2
20200303,9:05:00,L100001,T0009,JP398794-01,J94-01,1
20200303,9:06:00,L100001,T0010,JP398794-01,J94-01,1
20200303,9:07:00,L100001,T0011,JP398794-01,J94-01,1
20200303,9:08:00,L100001,T0012,JP398794-01,J94-01,1
20200303,9:09:00,L100001,T0013,JP398794-01,J94-01,1
20200303,9:10:00,L100001,T0014,JP398794-01,J94-01,1
20200303,9:11:00,L100001,T0015,JP398794-01,J94-01,1
20200303,9:12:00,L100001,T0001,JP398794-01,J94-01,1
20200303,9:13:00,L100001,T0002,JP398794-01,J94-01,1
20200304,8:40:00,L100004,R1012,JP398764-01,J64-01,1
20200304,8:41:00,L100004,R1013,JP398764-01,J64-01,1
20200304,8:42:00,L100004,R1014,JP398764-01,J64-01,1
20200304,8:43:00,L100004,R1011,JP398764-01,J64-01,1
20200304,8:44:00,L100004,R1012,JP398764-01,J64-01,1
20200304,8:45:00,L100004,R1013,JP398764-01,J64-01,2
20200304,8:46:00,L100004,R1014,JP398764-01,J64-01,2
20200304,8:47:00,L100004,R1011,JP398764-01,J64-01,1
20200304,8:48:00,L100004,R1012,JP398764-01,J64-01,
20200304,8:49:00,L100004,R1013,JP398764-01,J64-01,2
20200304,8:50:00,L100004,R1014,JP398764-01,J64-01,1
20200304,8:51:00,L100004,R1011,JP398764-01,J64-01,1
20200304,8:52:00,L100004,R1012,JP398764-01,J64-01,1
20200304,8:53:00,L100004,R1013,JP398764-01,J64-01,1
20200304,8:54:00,L100004,R1014,JP398764-01,J64-01,5
20200304,8:55:00,L100004,R1011,JP398764-01,J64-01,5
20200304,8:56:00,L100004,R1012,JP398764-01,J64-01,5
20200304,8:57:00,L100004,R1013,JP398764-01,J64-01,2
20200304,8:58:00,L100004,R1014,JP398764-01,J64-01,1
20200304,8:59:00,L100004,R1011,JP398764-01,J64-01,2
20200304,9:00:00,L100004,R1012,JP398764-01,J64-01,1
20200304,9:01:00,L100004,R1013,JP398764-01,J64-01,1
20200304,9:02:00,L100004,R1014,JP398764-01,J64-01,1
20200304,9:03:00,L100004,R1011,JP398764-01,J64-01,1
20200304,9:04:00,L100004,R1012,JP398764-01,J64-01,1
20200304,9:05:00,L100004,R1013,JP398764-01,J64-01,1
20200304,9:06:00,L100004,R1014,JP398764-01,J64-01,1
20200304,9:07:00,L100004,R1011,JP398764-01,J64-01,1
20200304,9:08:00,L100004,R1012,JP398764-01,J64-01,1
20200304,9:09:00,L100004,R1013,JP398764-01,J64-01,1
20200304,9:10:00,L100004,R1014,JP398764-01,J64-01,
20200304,9:11:00,L100004,R1011,JP398764-01,J64-01,1
20200304,9:12:00,L100004,R1012,JP398764-01,J64-01,1
20200304,9:13:00,L100004,R1013,JP398764-01,J64-01,1
20200304,9:14:00,L100004,R1014,JP398764-01,J64-01,
20200304,9:15:00,L100004,R1011,JP398764-01,J64-01,
20200304,9:16:00,L100004,R1012,JP398764-01,J64-01,2
20200304,9:17:00,L100004,R1013,JP398764-01,J64-01,
20200304,9:18:00,L100004,R1014,JP398764-01,J64-01,1
20200304,9:19:00,L100004,R1011,JP398764-01,J64-01,2
20200305,10:15:00,L100001,R1012,JP398764-01,J64-01,
20200305,10:16:00,L100001,R1013,JP398764-01,J64-01,2
20200305,10:17:00,L100001,R1014,JP398764-01,J64-01,
20200305,10:18:00,L100001,R1011,JP398764-01,J64-01,2
20200305,10:19:00,L100001,R1012,JP398764-01,J64-01,2
20200305,10:20:00,L100001,R1013,JP398764-01,J64-01,2
20200305,10:21:00,L100001,R1014,JP398764-01,J64-01,2
20200305,10:22:00,L100001,R1011,JP398764-01,J64-01,2
20200305,10:23:00,L100001,R1012,JP398764-01,J64-01,2
20200305,10:24:00,L100001,R9001,JP398784-02,J84-02,2
20200305,10:25:00,L100001,R9002,JP398784-02,J84-02,2
20200305,10:26:00,L100001,R9003,JP398784-02,J84-02,1
20200305,10:27:00,L100001,R9004,JP398784-02,J84-02,1
20200305,10:28:00,L100001,R9005,JP398784-02,J84-02,1
20200305,10:29:00,L100001,R9006,JP398784-02,J84-02,1
20200305,10:30:00,L100001,R9007,JP398784-02,J84-02,1
20200305,10:31:00,L100001,R9008,JP398784-02,J84-02,1
20200305,10:32:00,L100001,R9009,JP398784-02,J84-02,4
20200305,10:33:00,L100001,R9010,JP398784-02,J84-02,4
20200305,10:34:00,L100001,R9011,JP398784-02,J84-02,4
20200305,10:35:00,L100001,R9012,JP398784-02,J84-02,4
20200305,10:36:00,L100001,R9011,JP398784-02,J84-02,4
20200305,10:37:00,L100001,R9005,JP398784-02,J84-02,3
20200305,10:38:00,L100001,R9006,JP398784-02,J84-02,4
20200305,10:39:00,L100001,R9007,JP398784-02,J84-02,2
20200305,10:40:00,L100001,R9008,JP398784-02,J84-02,2
20200305,10:41:00,L100001,R9003,JP398784-02,J84-02,2
20200305,10:42:00,L100001,R9004,JP398784-02,J84-02,2
20200305,10:43:00,L100001,R9005,JP398784-02,J84-02,2
20200305,10:44:00,L100001,R9006,JP398784-02,J84-02,
20200305,10:45:00,L100001,R9007,JP398784-02,J84-02,1
20200305,10:46:00,L100001,R9008,JP398784-02,J84-02,1
20200305,10:47:00,L100001,R9003,JP398784-02,J84-02,1
20200305,10:48:00,L100001,R9004,JP398784-02,J84-02,1
20200305,10:49:00,L100001,R9005,JP398784-02,J84-02,1
20200305,10:50:00,L100001,R9006,JP398784-02,J84-02,2
20200305,10:51:00,L100001,R9007,JP398784-02,J84-02,1
20200306,9:12:00,L100004,R9008,JP398784-02,J84-02,1
20200306,9:13:00,L100004,R9009,JP398784-02,J84-02,1
20200306,9:14:00,L100004,R9010,JP398784-02,J84-02,1
20200306,9:15:00,L100004,R9011,JP398784-02,J84-02,1
20200306,9:16:00,L100004,R9012,JP398784-02,J84-02,1
20200306,9:17:00,L100004,R9013,JP398784-02,J84-02,1
20200306,9:18:00,L100004,R9014,JP398784-02,J84-02,2
20200306,9:19:00,L100004,R9015,JP398784-02,J84-02,
20200306,9:20:00,L100004,R9016,JP398784-02,J84-02,2
20200306,9:21:00,L100004,R9017,JP398784-02,J84-02,2
20200306,9:22:00,L100004,R9018,JP398784-02,J84-02,2
20200306,9:23:00,L100004,R9019,JP398784-02,J84-02,2
20200306,9:24:00,L100004,R9004,JP398784-02,J84-02,3
20200306,9:25:00,L100004,R9001,JP398784-02,J84-02,3
20200306,9:26:00,L100004,R9002,JP398784-02,J84-02,1
20200306,9:27:00,L100004,R9003,JP398784-02,J84-02,1
20200306,9:28:00,L100004,R9004,JP398784-02,J84-02,1
20200306,9:29:00,L100004,R9005,JP398784-02,J84-02,1
20200306,9:30:00,L100004,R9006,JP398784-02,J84-02,1
20200306,9:31:00,L100004,R9007,JP398784-02,J84-02,1
20200307,12:03:00,L100002,R9001,JP398784-02,J84-02,1
20200307,12:04:00,L100002,R9002,JP398784-02,J84-02,1
20200307,12:05:00,L100002,R9003,JP398784-02,J84-02,1
20200307,12:06:00,L100002,R9004,JP398784-02,J84-02,1
20200307,12:07:00,L100002,R9005,JP398784-02,J84-02,1
20200307,12:08:00,L100002,R9006,JP398784-02,J84-02,1
20200307,12:09:00,L100002,R9007,JP398784-02,J84-02,1
20200307,12:10:00,L100002,T0001,JP398794-01,J94-01,1
20200307,12:11:00,L100002,T0002,JP398794-01,J94-01,
20200307,12:12:00,L100002,T0003,JP398794-01,J94-01,2
20200307,12:13:00,L100002,T0004,JP398794-01,J94-01,3
20200307,12:14:00,L100002,T0005,JP398794-01,J94-01,3
20200307,12:15:00,L100002,T0006,JP398794-01,J94-01,3
20200307,12:16:00,L100002,T0007,JP398794-01,J94-01,3
20200307,12:17:00,L100002,T0008,JP398794-01,J94-01,3
20200307,12:18:00,L100002,T0009,JP398794-01,J94-01,3
20200307,12:19:00,L100002,T0010,JP398794-01,J94-01,3
20200307,12:20:00,L100002,T0011,JP398794-01,J94-01,3
20200307,12:21:00,L100002,T0015,JP398794-01,J94-01,3
20200307,12:22:00,L100002,T0001,JP398794-01,J94-01,3
20200308,14:16:00,L100001,T0002,JP398794-01,J94-01,3
20200308,14:17:00,L100001,T0003,JP398794-01,J94-01,3
20200308,14:18:00,L100001,T0004,JP398794-01,J94-01,3
20200308,14:19:00,L100001,T0005,JP398794-01,J94-01,3
20200308,14:20:00,L100001,T0006,JP398794-01,J94-01,3
20200308,14:21:00,L100001,T0007,JP398794-01,J94-01,3
20200308,14:22:00,L100001,T0008,JP398794-01,J94-01,3
20200308,14:23:00,L100001,T0009,JP398794-01,J94-01,3
20200308,14:24:00,L100001,T0010,JP398794-01,J94-01,3
20200308,14:25:00,L100001,T0011,JP398794-01,J94-01,3
20200308,14:26:00,L100001,T0012,JP398794-01,J94-01,2
20200308,14:27:00,L100001,T0013,JP398794-01,J94-01,2
20200308,14:28:00,L100001,T0014,JP398794-01,J94-01,2
20200308,14:29:00,L100001,T0015,JP398794-01,J94-01,2
20200308,14:30:00,L100001,T0001,JP398794-01,J94-01,2
20200308,14:31:00,L100001,T0002,JP398794-01,J94-01,3
20200308,14:32:00,L100001,T0003,JP398794-01,J94-01,3
20200308,15:13:00,L100002,T0004,JP398794-01,J94-01,1
20200308,15:14:00,L100002,T0005,JP398794-01,J94-01,1
20200308,15:15:00,L100002,T0006,JP398794-01,J94-01,1
20200308,15:16:00,L100002,T0007,JP398794-01,J94-01,1
20200308,15:17:00,L100002,T0008,JP398794-01,J94-01,1
20200308,15:18:00,L100002,T0009,JP398794-01,J94-01,1
20200308,15:19:00,L100002,T0010,JP398794-01,J94-01,1
20200308,15:20:00,L100002,T0011,JP398794-01,J94-01,1
20200308,15:21:00,L100002,T0012,JP398794-01,J94-01,
20200308,15:22:00,L100002,T0013,JP398794-01,J94-01,
20200308,15:23:00,L100002,T0014,JP398794-01,J94-01,1
20200308,15:24:00,L100002,T0015,JP398794-01,J94-01,2
20200308,15:25:00,L100002,T0003,JP398794-01,J94-01,3
20200308,15:26:00,L100002,T0004,JP398794-01,J94-01,4
20200308,15:27:00,L100001,T0005,JP398794-01,J94-01,2
20200308,15:28:00,L100001,T0006,JP398794-01,J94-01,2
20200308,15:29:00,L100001,T0003,JP398794-01,J94-01,3
20200308,15:30:00,L100001,T0004,JP398794-01,J94-01,3
20200309,17:25:00,L100001,T0005,JP398794-01,J94-01,3
20200309,17:26:00,L100001,R1011,JP398764-01,J64-01,3
20200309,17:27:00,L100001,R1012,JP398764-01,J64-01,3
20200309,17:28:00,L100001,R1013,JP398764-01,J64-01,3
20200309,17:29:00,L100001,R1014,JP398764-01,J64-01,3
20200309,17:30:00,L100001,R1011,JP398764-01,J64-01,2
20200309,17:31:00,L100001,R1012,JP398764-01,J64-01,2
20200309,17:32:00,L100001,R1013,JP398764-01,J64-01,2
20200309,17:33:00,L100001,R1014,JP398764-01,J64-01,1
20200309,17:34:00,L100001,R1011,JP398764-01,J64-01,1
20200309,17:35:00,L100001,R1012,JP398764-01,J64-01,1
20200309,17:36:00,L100001,R1013,JP398764-01,J64-01,
20200309,17:37:00,L100001,R1014,JP398764-01,J64-01,1
20200309,17:38:00,L100001,R1011,JP398764-01,J64-01,1
20200309,17:39:00,L100001,R1012,JP398764-01,J64-01,1
20200310,10:45:00,L100004,R1014,JP398764-01,J64-01,1
20200310,10:46:00,L100004,R1011,JP398764-01,J64-01,1
20200310,10:47:00,L100004,R1012,JP398764-01,J64-01,1
20200310,10:48:00,L100004,R1013,JP398764-01,J64-01,1
20200310,10:49:00,L100004,R1014,JP398764-01,J64-01,1
20200310,10:50:00,L100004,R1011,JP398764-01,J64-01,
20200310,10:51:00,L100004,R1012,JP398764-01,J64-01,1
20200310,10:52:00,L100004,R1013,JP398764-01,J64-01,1
20200310,10:53:00,L100004,R1014,JP398764-01,J64-01,1
20200310,10:54:00,L100004,R1011,JP398764-01,J64-01,
20200310,10:55:00,L100004,R1012,JP398764-01,J64-01,
20200310,10:56:00,L100004,R1013,JP398764-01,J64-01,2
20200310,10:57:00,L100004,R1014,JP398764-01,J64-01,
20200310,10:58:00,L100004,R1011,JP398764-01,J64-01,1
20200310,10:59:00,L100004,R1012,JP398764-01,J64-01,2
20200310,11:00:00,L100004,R1013,JP398764-01,J64-01,
20200310,11:01:00,L100004,R1014,JP398764-01,J64-01,2
20200310,11:02:00,L100004,R1011,JP398764-01,J64-01,
20200310,11:03:00,L100004,R1012,JP398764-01,J64-01,2
20200311,15:01:00,L100002,R1013,JP398764-01,J64-01,1
20200311,15:02:00,L100002,R1014,JP398764-01,J64-01,1
20200311,15:03:00,L100002,R1011,JP398764-01,J64-01,1
20200311,15:04:00,L100002,R1012,JP398764-01,J64-01,1
20200311,15:05:00,L100002,R9001,JP398784-02,J84-02,1
20200311,15:06:00,L100002,R9002,JP398784-02,J84-02,4
20200311,15:07:00,L100002,R9003,JP398784-02,J84-02,4
20200311,15:08:00,L100002,R9004,JP398784-02,J84-02,4
20200311,15:09:00,L100002,R9005,JP398784-02,J84-02,4
20200311,15:10:00,L100002,R9006,JP398784-02,J84-02,4
20200311,15:11:00,L100002,R9007,JP398784-02,J84-02,3
20200311,15:12:00,L100002,R9008,JP398784-02,J84-02,4
20200311,15:13:00,L100002,R9009,JP398784-02,J84-02,2
20200311,15:14:00,L100002,R9010,JP398784-02,J84-02,2
20200311,15:15:00,L100002,R9011,JP398784-02,J84-02,2
20200311,15:16:00,L100002,R9012,JP398784-02,J84-02,2
20200311,15:17:00,L100002,R9011,JP398784-02,J84-02,2
20200311,15:18:00,L100002,R9005,JP398784-02,J84-02,
20200311,15:19:00,L100002,R9006,JP398784-02,J84-02,1
20200311,15:20:00,L100002,R9007,JP398784-02,J84-02,1
20200311,15:21:00,L100002,R9008,JP398784-02,J84-02,1
20200311,15:22:00,L100002,R9003,JP398784-02,J84-02,1
20200311,15:23:00,L100002,R9004,JP398784-02,J84-02,1
20200311,15:24:00,L100002,R9005,JP398784-02,J84-02,2
20200311,15:25:00,L100002,R9006,JP398784-02,J84-02,1
20200311,15:26:00,L100002,R9007,JP398784-02,J84-02,1
20200311,15:27:00,L100002,R9008,JP398784-02,J84-02,1
20200311,15:28:00,L100002,R9003,JP398784-02,J84-02,1
20200311,15:29:00,L100002,R9004,JP398784-02,J84-02,1
20200311,15:30:00,L100002,R9005,JP398784-02,J84-02,1
20200311,15:31:00,L100002,R9006,JP398784-02,J84-02,1
20200311,15:32:00,L100002,R9007,JP398784-02,J84-02,2
20200311,15:33:00,L100002,R9008,JP398784-02,J84-02,
20200312,11:16:00,L100001,R9009,JP398784-02,J84-02,2
20200312,11:17:00,L100001,R9010,JP398784-02,J84-02,2
20200312,11:18:00,L100001,R9011,JP398784-02,J84-02,2
20200312,11:19:00,L100001,R9012,JP398784-02,J84-02,2
20200312,11:20:00,L100001,R9013,JP398784-02,J84-02,3
20200312,11:21:00,L100001,R9014,JP398784-02,J84-02,3
20200312,11:22:00,L100001,R9015,JP398784-02,J84-02,1
20200312,11:23:00,L100001,R9016,JP398784-02,J84-02,1
20200312,11:24:00,L100001,R9017,JP398784-02,J84-02,1
20200312,11:25:00,L100001,R9018,JP398784-02,J84-02,1
20200312,11:26:00,L100001,R9019,JP398784-02,J84-02,1
20200312,11:27:00,L100001,R9004,JP398784-02,J84-02,1
20200312,11:28:00,L100001,R9001,JP398784-02,J84-02,1
20200312,11:29:00,L100001,R9002,JP398784-02,J84-02,1
20200313,11:55:00,L100002,R9004,JP398784-02,J84-02,3
20200313,11:56:00,L100002,R9005,JP398784-02,J84-02,3
20200313,11:57:00,L100002,R9006,JP398784-02,J84-02,3
20200313,11:58:00,L100002,R9007,JP398784-02,J84-02,3
20200313,11:59:00,L100002,T0001,JP398794-01,J94-01,3
20200313,12:00:00,L100002,T0002,JP398794-01,J94-01,3
20200313,12:01:00,L100002,T0003,JP398794-01,J94-01,3
20200313,12:02:00,L100002,T0004,JP398794-01,J94-01,3
20200313,12:03:00,L100002,T0005,JP398794-01,J94-01,3
20200313,12:04:00,L100002,T0006,JP398794-01,J94-01,3
20200313,12:05:00,L100002,T0007,JP398794-01,J94-01,3
20200313,12:06:00,L100002,T0008,JP398794-01,J94-01,3
20200313,12:07:00,L100002,T0009,JP398794-01,J94-01,3
20200313,12:08:00,L100002,T0010,JP398794-01,J94-01,3
20200313,12:09:00,L100002,T0011,JP398794-01,J94-01,3
20200313,12:10:00,L100002,T0012,JP398794-01,J94-01,3
20200313,12:11:00,L100002,T0013,JP398794-01,J94-01,3
20200313,12:12:00,L100002,T0014,JP398794-01,J94-01,3
20200313,12:13:00,L100002,T0015,JP398794-01,J94-01,3
20200314,15:05:00,L100004,T0006,JP398794-01,J94-01,2
20200314,15:06:00,L100004,T0007,JP398794-01,J94-01,2
20200314,15:07:00,L100004,T0008,JP398794-01,J94-01,2
20200314,15:08:00,L100004,T0009,JP398794-01,J94-01,2
20200314,15:09:00,L100004,T0010,JP398794-01,J94-01,3
20200314,15:10:00,L100004,T0011,JP398794-01,J94-01,3
20200314,15:11:00,L100004,T0012,JP398794-01,J94-01,1
20200314,15:12:00,L100004,T0013,JP398794-01,J94-01,1
20200314,15:13:00,L100004,T0014,JP398794-01,J94-01,1
20200314,15:14:00,L100004,T0015,JP398794-01,J94-01,1
20200314,15:15:00,L100004,T0001,JP398794-01,J94-01,1
20200314,15:16:00,L100004,T0002,JP398794-01,J94-01,1
20200314,15:17:00,L100004,T0003,JP398794-01,J94-01,1
20200314,15:18:00,L100004,T0004,JP398794-01,J94-01,1
20200314,15:19:00,L100004,T0005,JP398794-01,J94-01,
20200314,15:20:00,L100004,T0006,JP398794-01,J94-01,
20200314,15:21:00,L100004,T0007,JP398794-01,J94-01,1
20200314,15:22:00,L100004,T0008,JP398794-01,J94-01,2
20200314,15:23:00,L100004,T0009,JP398794-01,J94-01,3
20200314,15:24:00,L100004,T0010,JP398794-01,J94-01,4
20200314,15:25:00,L100004,T0011,JP398794-01,J94-01,
20200314,15:26:00,L100004,T0012,JP398794-01,J94-01,1
20200314,15:27:00,L100004,T0013,JP398794-01,J94-01,1
20200315,9:19:00,L100001,T0014,JP398794-01,J94-01,1
20200315,9:20:00,L100001,T0015,JP398794-01,J94-01,1
20200315,9:21:00,L100001,T0003,JP398794-01,J94-01,1
20200315,9:22:00,L100001,T0004,JP398794-01,J94-01,1
20200315,9:23:00,L100001,T0005,JP398794-01,J94-01,1
20200315,9:24:00,L100001,T0006,JP398794-01,J94-01,1
20200315,9:25:00,L100001,T0003,JP398794-01,J94-01,1
20200315,9:26:00,L100001,T0004,JP398794-01,J94-01,1
20200315,9:27:00,L100001,T0005,JP398794-01,J94-01,
20200315,9:28:00,L100001,R1011,JP398764-01,J64-01,1
20200315,9:29:00,L100001,R1012,JP398764-01,J64-01,1
20200315,9:30:00,L100001,R1013,JP398764-01,J64-01,1
20200315,9:31:00,L100001,R1014,JP398764-01,J64-01,
20200315,9:32:00,L100001,R1011,JP398764-01,J64-01,
20200315,9:33:00,L100001,R1012,JP398764-01,J64-01,2
20200315,9:34:00,L100001,R1013,JP398764-01,J64-01,
20200315,9:35:00,L100001,R1014,JP398764-01,J64-01,1
20200315,9:36:00,L100001,R1011,JP398764-01,J64-01,2
20200315,9:37:00,L100001,R1012,JP398764-01,J64-01,
20200316,11:05:00,L100004,R1012,JP398764-01,J64-01,2
20200316,11:06:00,L100004,R1013,JP398764-01,J64-01,2
20200316,11:07:00,L100004,R1014,JP398764-01,J64-01,2
20200316,11:08:00,L100004,R1011,JP398764-01,J64-01,2
20200316,11:09:00,L100004,R1012,JP398764-01,J64-01,2
20200316,11:10:00,L100004,R1013,JP398764-01,J64-01,
20200316,11:11:00,L100004,R1014,JP398764-01,J64-01,1
20200316,11:12:00,L100004,R1011,JP398764-01,J64-01,1
20200316,11:13:00,L100004,R1012,JP398764-01,J64-01,1
20200316,11:14:00,L100004,R1013,JP398764-01,J64-01,1
20200316,11:15:00,L100004,R1014,JP398764-01,J64-01,1
20200316,11:16:00,L100004,R1011,JP398764-01,J64-01,2
20200316,11:17:00,L100004,R1012,JP398764-01,J64-01,1
20200316,11:18:00,L100004,R1013,JP398764-01,J64-01,1
20200316,11:19:00,L100004,R1014,JP398764-01,J64-01,1
20200316,11:20:00,L100004,R1011,JP398764-01,J64-01,1
20200316,11:21:00,L100004,R1012,JP398764-01,J64-01,1
20200316,11:22:00,L100004,R9001,JP398784-02,J84-02,1
20200316,11:23:00,L100004,R9002,JP398784-02,J84-02,1
20200316,11:24:00,L100004,R9003,JP398784-02,J84-02,2
20200316,11:25:00,L100004,R9004,JP398784-02,J84-02,
20200316,11:26:00,L100004,R9005,JP398784-02,J84-02,2
20200316,11:27:00,L100004,R9006,JP398784-02,J84-02,2
20200316,11:28:00,L100004,R9007,JP398784-02,J84-02,2
20200316,11:29:00,L100004,R9008,JP398784-02,J84-02,2
20200316,11:30:00,L100004,R9009,JP398784-02,J84-02,3
20200316,11:31:00,L100004,R9010,JP398784-02,J84-02,3
20200316,11:32:00,L100004,R9011,JP398784-02,J84-02,1
20200316,11:33:00,L100004,R9012,JP398784-02,J84-02,1
20200316,11:34:00,L100004,R9011,JP398784-02,J84-02,1
20200316,11:35:00,L100004,R9005,JP398784-02,J84-02,1
20200316,11:36:00,L100004,R9006,JP398784-02,J84-02,1
20200317,8:11:00,L100003,R9008,JP398784-02,J84-02,1
20200317,8:12:00,L100003,R9003,JP398784-02,J84-02,1
20200317,8:13:00,L100003,R9004,JP398784-02,J84-02,
20200317,8:14:00,L100003,R9005,JP398784-02,J84-02,2
20200317,8:15:00,L100003,R9006,JP398784-02,J84-02,3
20200317,8:16:00,L100003,R9007,JP398784-02,J84-02,3
20200317,8:17:00,L100003,R9008,JP398784-02,J84-02,3
20200317,8:18:00,L100003,R9009,JP398784-02,J84-02,3
20200317,8:19:00,L100003,R9010,JP398784-02,J84-02,3
20200317,8:20:00,L100003,R9011,JP398784-02,J84-02,3
20200317,8:21:00,L100003,R9012,JP398784-02,J84-02,3
20200317,8:22:00,L100003,R9013,JP398784-02,J84-02,3
20200317,8:23:00,L100003,R9014,JP398784-02,J84-02,3
20200317,8:24:00,L100003,R9015,JP398784-02,J84-02,3
20200317,8:25:00,L100003,R9016,JP398784-02,J84-02,3
20200317,8:26:00,L100003,R9017,JP398784-02,J84-02,3
20200317,8:27:00,L100003,R9018,JP398784-02,J84-02,3
20200317,8:28:00,L100003,R9019,JP398784-02,J84-02,3
20200318,11:15:00,L100003,R9007,JP398784-02,J84-02,3
20200318,11:16:00,L100003,T0001,JP398794-01,J94-01,3
